379.971	1.00000e-10	0.0000e+00
379.981	7.62721e+05	0.0000e+00
379.991	7.59786e+05	0.0000e+00
380.001	7.48821e+05	0.0000e+00
380.011	7.28140e+05	0.0000e+00
380.021	6.96353e+05	0.0000e+00
380.031	6.52885e+05	0.0000e+00
380.041	5.98648e+05	0.0000e+00
380.051	5.36616e+05	0.0000e+00
380.061	4.71827e+05	0.0000e+00
380.071	4.10453e+05	0.0000e+00
380.081	3.58142e+05	0.0000e+00
380.091	3.18362e+05	0.0000e+00
380.101	2.91696e+05	0.0000e+00
380.111	2.76559e+05	0.0000e+00
380.121	2.70985e+05	0.0000e+00
380.131	2.74461e+05	0.0000e+00
380.141	2.88682e+05	0.0000e+00
380.151	3.16721e+05	0.0000e+00
380.161	3.61028e+05	0.0000e+00
380.171	4.21353e+05	0.0000e+00
380.181	4.93589e+05	0.0000e+00
380.191	5.69912e+05	0.0000e+00
380.201	6.39983e+05	0.0000e+00
380.211	6.92813e+05	0.0000e+00
380.221	7.19057e+05	0.0000e+00
380.231	7.13507e+05	0.0000e+00
380.241	6.77149e+05	0.0000e+00
380.251	6.17758e+05	0.0000e+00
380.261	5.48292e+05	0.0000e+00
380.271	4.83266e+05	0.0000e+00
380.281	4.34416e+05	0.0000e+00
380.291	4.07445e+05	0.0000e+00
380.301	4.01136e+05	0.0000e+00
380.311	4.09094e+05	0.0000e+00
380.321	4.23279e+05	0.0000e+00
380.331	4.37801e+05	0.0000e+00
380.341	4.51308e+05	0.0000e+00
380.351	4.66756e+05	0.0000e+00
380.361	4.88538e+05	0.0000e+00
380.371	5.18435e+05	0.0000e+00
380.381	5.52806e+05	0.0000e+00
380.391	5.82915e+05	0.0000e+00
380.401	5.98507e+05	0.0000e+00
380.411	5.92655e+05	0.0000e+00
380.421	5.65048e+05	0.0000e+00
380.431	5.21895e+05	0.0000e+00
380.441	4.72782e+05	0.0000e+00
380.451	4.26654e+05	0.0000e+00
380.461	3.89270e+05	0.0000e+00
380.471	3.63131e+05	0.0000e+00
380.481	3.48964e+05	0.0000e+00
380.491	3.47024e+05	0.0000e+00
380.501	3.57075e+05	0.0000e+00
380.511	3.77379e+05	0.0000e+00
380.521	4.03911e+05	0.0000e+00
380.531	4.30809e+05	0.0000e+00
380.541	4.51913e+05	0.0000e+00
380.551	4.62485e+05	0.0000e+00
380.561	4.60172e+05	0.0000e+00
380.571	4.44986e+05	0.0000e+00
380.581	4.18662e+05	0.0000e+00
380.591	3.83927e+05	0.0000e+00
380.601	3.43926e+05	0.0000e+00
380.611	3.01846e+05	0.0000e+00
380.621	2.60659e+05	0.0000e+00
380.631	2.22932e+05	0.0000e+00
380.641	1.90667e+05	0.0000e+00
380.651	1.65183e+05	0.0000e+00
380.661	1.47125e+05	0.0000e+00
380.671	1.36676e+05	0.0000e+00
380.681	1.33900e+05	0.0000e+00
380.691	1.39006e+05	0.0000e+00
380.701	1.52260e+05	0.0000e+00
380.711	1.73485e+05	0.0000e+00
380.721	2.01411e+05	0.0000e+00
380.731	2.33344e+05	0.0000e+00
380.741	2.65545e+05	0.0000e+00
380.751	2.94286e+05	0.0000e+00
380.761	3.17094e+05	0.0000e+00
380.771	3.33476e+05	0.0000e+00
380.781	3.44734e+05	0.0000e+00
380.791	3.53051e+05	0.0000e+00
380.801	3.60508e+05	0.0000e+00
380.811	3.68574e+05	0.0000e+00
380.821	3.78215e+05	0.0000e+00
380.831	3.90220e+05	0.0000e+00
380.841	4.05239e+05	0.0000e+00
380.851	4.23328e+05	0.0000e+00
380.861	4.43247e+05	0.0000e+00
380.871	4.62095e+05	0.0000e+00
380.881	4.75821e+05	0.0000e+00
380.891	4.80716e+05	0.0000e+00
380.901	4.75381e+05	0.0000e+00
380.911	4.62102e+05	0.0000e+00
380.921	4.46677e+05	0.0000e+00
380.931	4.36407e+05	0.0000e+00
380.941	4.37097e+05	0.0000e+00
380.951	4.50522e+05	0.0000e+00
380.961	4.73603e+05	0.0000e+00
380.971	4.99525e+05	0.0000e+00
