379.984	1.00000e-10	0.0000e+00
379.994	1.66955e+07	0.0000e+00
380.004	1.68937e+07	0.0000e+00
380.014	1.71030e+07	0.0000e+00
380.024	1.73209e+07	0.0000e+00
380.034	1.75445e+07	0.0000e+00
380.044	1.77698e+07	0.0000e+00
380.054	1.79930e+07	0.0000e+00
380.064	1.82104e+07	0.0000e+00
380.074	1.84184e+07	0.0000e+00
380.084	1.86130e+07	0.0000e+00
380.094	1.87905e+07	0.0000e+00
380.104	1.89477e+07	0.0000e+00
380.114	1.90835e+07	0.0000e+00
380.124	1.92009e+07	0.0000e+00
380.134	1.93078e+07	0.0000e+00
380.144	1.94163e+07	0.0000e+00
380.154	1.95396e+07	0.0000e+00
380.164	1.96879e+07	0.0000e+00
380.174	1.98652e+07	0.0000e+00
380.184	2.00685e+07	0.0000e+00
380.194	2.02892e+07	0.0000e+00
380.204	2.05163e+07	0.0000e+00
380.214	2.07401e+07	0.0000e+00
380.224	2.09535e+07	0.0000e+00
380.234	2.11525e+07	0.0000e+00
380.244	2.13358e+07	0.0000e+00
380.254	2.15039e+07	0.0000e+00
380.264	2.16585e+07	0.0000e+00
380.274	2.18019e+07	0.0000e+00
380.284	2.19364e+07	0.0000e+00
380.294	2.20642e+07	0.0000e+00
380.304	2.21862e+07	0.0000e+00
380.314	2.23022e+07	0.0000e+00
380.324	2.24114e+07	0.0000e+00
380.334	2.25125e+07	0.0000e+00
380.344	2.26056e+07	0.0000e+00
380.354	2.26925e+07	0.0000e+00
380.364	2.27772e+07	0.0000e+00
380.374	2.28651e+07	0.0000e+00
380.384	2.29602e+07	0.0000e+00
380.394	2.30642e+07	0.0000e+00
380.404	2.31742e+07	0.0000e+00
380.414	2.32839e+07	0.0000e+00
380.424	2.33843e+07	0.0000e+00
380.434	2.34651e+07	0.0000e+00
380.444	2.35156e+07	0.0000e+00
380.454	2.35259e+07	0.0000e+00
380.464	2.34899e+07	0.0000e+00
380.474	2.34095e+07	0.0000e+00
380.484	2.33002e+07	0.0000e+00
380.494	2.31919e+07	0.0000e+00
380.504	2.31233e+07	0.0000e+00
380.514	2.31295e+07	0.0000e+00
380.524	2.32279e+07	0.0000e+00
380.534	2.34098e+07	0.0000e+00
380.544	2.36428e+07	0.0000e+00
380.554	2.38826e+07	0.0000e+00
380.564	2.40870e+07	0.0000e+00
380.574	2.42258e+07	0.0000e+00
380.584	2.42825e+07	0.0000e+00
380.594	2.42516e+07	0.0000e+00
380.604	2.41353e+07	0.0000e+00
380.614	2.39447e+07	0.0000e+00
380.624	2.37027e+07	0.0000e+00
380.634	2.34458e+07	0.0000e+00
380.644	2.32179e+07	0.0000e+00
380.654	2.30587e+07	0.0000e+00
380.664	2.29908e+07	0.0000e+00
380.674	2.30151e+07	0.0000e+00
380.684	2.31156e+07	0.0000e+00
380.694	2.32714e+07	0.0000e+00
380.704	2.34663e+07	0.0000e+00
380.714	2.36922e+07	0.0000e+00
380.724	2.39460e+07	0.0000e+00
380.734	2.42233e+07	0.0000e+00
380.744	2.45138e+07	0.0000e+00
